employee_id,name,salary,manager_id,department_id
4834,Employee_4834,133688,726,7
4835,Employee_4835,60954,730,12
4836,Employee_4836,71555,827,3
4837,Employee_4837,103353,601,20
4838,Employee_4838,122190,307,9
4839,Employee_4839,85026,251,14
4840,Employee_4840,140772,7,13
4841,Employee_4841,86976,767,12
4842,Employee_4842,120578,874,1
4843,Employee_4843,131502,207,19
4844,Employee_4844,149850,936,16
4845,Employee_4845,85095,130,12
4846,Employee_4846,54270,735,10
4847,Employee_4847,70908,708,2
4848,Employee_4848,55523,979,18
4849,Employee_4849,102433,653,13
4850,Employee_4850,87068,763,6
4851,Employee_4851,59991,607,12
4852,Employee_4852,50775,25,4
4853,Employee_4853,117801,622,1
4854,Employee_4854,124995,453,11
4855,Employee_4855,101250,634,8
4856,Employee_4856,56673,185,2
4857,Employee_4857,67056,483,2
4858,Employee_4858,46614,679,16
4859,Employee_4859,141556,50,1
4860,Employee_4860,47415,890,4
4861,Employee_4861,128691,4,6
4862,Employee_4862,83884,588,20
4863,Employee_4863,56964,159,14
4864,Employee_4864,77726,207,20
4865,Employee_4865,77044,256,15
4866,Employee_4866,97149,204,7
4867,Employee_4867,77544,766,7
4868,Employee_4868,89976,949,18
4869,Employee_4869,72252,10,2
4870,Employee_4870,43832,948,20
4871,Employee_4871,130811,7,15
4872,Employee_4872,120437,408,1
4873,Employee_4873,143749,935,17
4874,Employee_4874,74148,31,20
4875,Employee_4875,101240,983,13
4876,Employee_4876,148169,539,12
4877,Employee_4877,128454,717,15
4878,Employee_4878,125076,386,5
4879,Employee_4879,117116,227,7
4880,Employee_4880,93459,639,8
4881,Employee_4881,78402,766,14
4882,Employee_4882,97727,474,4
4883,Employee_4883,78578,723,14
4884,Employee_4884,130453,750,10
4885,Employee_4885,62318,206,16
4886,Employee_4886,115715,317,11
4887,Employee_4887,117787,794,14
4888,Employee_4888,125029,756,14
4889,Employee_4889,60466,556,2
4890,Employee_4890,135742,616,13
4891,Employee_4891,85475,347,3
4892,Employee_4892,100142,792,18
4893,Employee_4893,125160,233,4
4894,Employee_4894,66564,700,19
4895,Employee_4895,62412,43,16
4896,Employee_4896,133526,736,4
4897,Employee_4897,91001,941,19
4898,Employee_4898,97649,141,15
4899,Employee_4899,100957,647,1
4900,Employee_4900,75517,175,16
4901,Employee_4901,53156,653,15
4902,Employee_4902,63064,448,16
4903,Employee_4903,65711,591,20
4904,Employee_4904,70106,81,1
4905,Employee_4905,105458,134,17
4906,Employee_4906,56589,718,5
4907,Employee_4907,129272,855,5
4908,Employee_4908,126511,176,7
4909,Employee_4909,141754,382,13
4910,Employee_4910,47214,242,12
4911,Employee_4911,136117,566,4
4912,Employee_4912,125731,140,4
4913,Employee_4913,67127,456,6
4914,Employee_4914,45141,439,15
4915,Employee_4915,68884,55,19
4916,Employee_4916,130421,526,6
4917,Employee_4917,42708,696,12
4918,Employee_4918,58375,825,14
4919,Employee_4919,55088,418,18
4920,Employee_4920,97615,87,12
4921,Employee_4921,85046,608,15
4922,Employee_4922,50014,655,19
4923,Employee_4923,104425,7,8
4924,Employee_4924,43273,476,9
4925,Employee_4925,87135,214,5
4926,Employee_4926,142842,684,5
4927,Employee_4927,70881,734,6
4928,Employee_4928,137022,551,3
4929,Employee_4929,118077,496,5
4930,Employee_4930,48712,693,1
4931,Employee_4931,114704,502,11
4932,Employee_4932,92874,781,20
4933,Employee_4933,109087,698,1
4934,Employee_4934,52297,244,7
4935,Employee_4935,149269,477,15
4936,Employee_4936,67128,308,17
4937,Employee_4937,108368,230,8
4938,Employee_4938,134019,382,2
4939,Employee_4939,127599,154,13
4940,Employee_4940,128499,174,12
4941,Employee_4941,118958,847,5
4942,Employee_4942,72920,114,13
4943,Employee_4943,51156,389,6
4944,Employee_4944,51108,310,15
4945,Employee_4945,71845,992,11
4946,Employee_4946,42800,299,4
4947,Employee_4947,143614,17,1
4948,Employee_4948,82712,783,15
4949,Employee_4949,42610,11,12
4950,Employee_4950,117603,403,9
4951,Employee_4951,73872,812,11
4952,Employee_4952,50728,703,5
4953,Employee_4953,135102,231,7
4954,Employee_4954,135319,954,8
4955,Employee_4955,60583,604,1
4956,Employee_4956,125774,989,1
4957,Employee_4957,47263,729,3
4958,Employee_4958,107450,277,8
4959,Employee_4959,129285,352,11
4960,Employee_4960,59456,998,1
4961,Employee_4961,131118,302,14
4962,Employee_4962,105942,540,1
4963,Employee_4963,53689,469,6
4964,Employee_4964,72934,812,6
4965,Employee_4965,73276,76,3
4966,Employee_4966,141968,520,10
4967,Employee_4967,59873,23,12
4968,Employee_4968,53050,14,10
4969,Employee_4969,106216,675,2
4970,Employee_4970,124444,524,13
4971,Employee_4971,124040,346,16
4972,Employee_4972,61644,171,13
4973,Employee_4973,102021,868,4
4974,Employee_4974,77125,326,4
4975,Employee_4975,106899,711,11
4976,Employee_4976,82291,484,14
4977,Employee_4977,75060,488,3
4978,Employee_4978,41538,461,19
4979,Employee_4979,76176,377,1
4980,Employee_4980,81520,587,5
4981,Employee_4981,65675,163,17
4982,Employee_4982,58287,371,1
4983,Employee_4983,40174,572,19
4984,Employee_4984,132268,999,19
4985,Employee_4985,74998,976,4
4986,Employee_4986,142591,423,19
4987,Employee_4987,93312,756,6
4988,Employee_4988,52112,476,15
4989,Employee_4989,145410,381,4
4990,Employee_4990,115225,154,1
4991,Employee_4991,84814,256,17
4992,Employee_4992,125091,755,11
4993,Employee_4993,90719,673,17
4994,Employee_4994,73919,67,1
4995,Employee_4995,113155,343,9
4996,Employee_4996,111569,276,14
4997,Employee_4997,81328,672,15
4998,Employee_4998,110482,390,1
4999,Employee_4999,64618,448,2
5000,Employee_5000,74675,1000,18
5001,Employee_5001,141794,258,18
5002,Employee_5002,58919,306,6
5003,Employee_5003,44173,846,20
5004,Employee_5004,149369,94,8
5005,Employee_5005,66400,949,1
5006,Employee_5006,90445,463,15
5007,Employee_5007,110305,969,10
5008,Employee_5008,77564,245,4
5009,Employee_5009,85814,732,10
5010,Employee_5010,119747,634,11
5011,Employee_5011,128791,186,5
5012,Employee_5012,67962,773,9
5013,Employee_5013,124892,924,5
5014,Employee_5014,125842,784,11
5015,Employee_5015,110533,372,3
5016,Employee_5016,96184,571,4
5017,Employee_5017,122912,405,10
5018,Employee_5018,146416,407,7
5019,Employee_5019,143591,124,1
5020,Employee_5020,50578,336,6
5021,Employee_5021,58624,340,8
5022,Employee_5022,79194,562,17
5023,Employee_5023,149903,177,7
5024,Employee_5024,40389,650,1
5025,Employee_5025,139303,951,9
5026,Employee_5026,107391,838,11
5027,Employee_5027,146429,169,19
5028,Employee_5028,53794,38,2
5029,Employee_5029,98002,68,11
5030,Employee_5030,75531,235,3
5031,Employee_5031,92815,559,17
5032,Employee_5032,44986,380,10
5033,Employee_5033,72298,56,3
5034,Employee_5034,41481,276,3
5035,Employee_5035,96408,849,7
5036,Employee_5036,109267,98,2
5037,Employee_5037,56835,915,1
5038,Employee_5038,67798,526,7
5039,Employee_5039,131649,324,20
5040,Employee_5040,104887,460,11
5041,Employee_5041,59477,178,6
5042,Employee_5042,57266,843,4
5043,Employee_5043,126328,573,19
5044,Employee_5044,125988,118,19
5045,Employee_5045,83526,468,14
5046,Employee_5046,146870,548,3
5047,Employee_5047,51889,645,4
5048,Employee_5048,64335,454,8
5049,Employee_5049,51254,25,18
5050,Employee_5050,126610,489,4
5051,Employee_5051,51442,7,11
5052,Employee_5052,86289,968,16
5053,Employee_5053,93747,986,3
5054,Employee_5054,77327,515,7
5055,Employee_5055,56199,532,2
5056,Employee_5056,112827,926,1
5057,Employee_5057,146464,148,1
5058,Employee_5058,40112,487,6
5059,Employee_5059,127051,24,19
5060,Employee_5060,59581,998,7
5061,Employee_5061,99722,654,5
5062,Employee_5062,132036,756,18
5063,Employee_5063,137562,930,13
5064,Employee_5064,56523,944,1
5065,Employee_5065,106960,554,10
5066,Employee_5066,59552,424,9
5067,Employee_5067,50808,292,17
5068,Employee_5068,144347,184,1
5069,Employee_5069,112525,553,1
5070,Employee_5070,63620,430,7
5071,Employee_5071,144565,603,4
5072,Employee_5072,40887,316,12
5073,Employee_5073,71802,397,16
5074,Employee_5074,125024,323,14
5075,Employee_5075,135549,564,10
5076,Employee_5076,121938,595,14
5077,Employee_5077,126741,545,7
5078,Employee_5078,66049,75,4
5079,Employee_5079,117789,864,2
5080,Employee_5080,124526,919,18
5081,Employee_5081,47846,915,16
5082,Employee_5082,130563,708,9
5083,Employee_5083,144736,485,5
5084,Employee_5084,86220,797,9
5085,Employee_5085,86163,87,8
5086,Employee_5086,43765,746,20
5087,Employee_5087,121486,231,16
5088,Employee_5088,85270,6,20
5089,Employee_5089,115277,803,18
5090,Employee_5090,128278,549,4
5091,Employee_5091,130239,975,16
5092,Employee_5092,144245,51,4
5093,Employee_5093,143159,654,6
5094,Employee_5094,62931,941,3
5095,Employee_5095,129116,918,18
5096,Employee_5096,95633,395,15
5097,Employee_5097,120702,220,8
5098,Employee_5098,91913,427,18
5099,Employee_5099,134776,751,3
5100,Employee_5100,65991,142,6
5101,Employee_5101,94845,860,15
5102,Employee_5102,144092,362,12
5103,Employee_5103,138505,381,5
5104,Employee_5104,95312,560,7
5105,Employee_5105,50561,276,15
5106,Employee_5106,56901,270,7
5107,Employee_5107,146041,13,13
5108,Employee_5108,135556,297,3
5109,Employee_5109,102875,463,13
5110,Employee_5110,65917,526,3
5111,Employee_5111,102120,233,2
5112,Employee_5112,41988,574,4
5113,Employee_5113,54256,707,17
5114,Employee_5114,127728,26,6
5115,Employee_5115,68230,470,11
5116,Employee_5116,145466,92,6
5117,Employee_5117,99778,616,2
5118,Employee_5118,85833,308,17
5119,Employee_5119,62625,51,3
5120,Employee_5120,72088,318,12
5121,Employee_5121,119650,968,14
5122,Employee_5122,81167,180,2
5123,Employee_5123,143937,568,5
5124,Employee_5124,111291,119,10
5125,Employee_5125,105303,819,10
5126,Employee_5126,116361,874,9
5127,Employee_5127,128229,42,13
5128,Employee_5128,44117,646,10
5129,Employee_5129,130265,884,6
5130,Employee_5130,137718,937,11
5131,Employee_5131,100710,259,4
5132,Employee_5132,134426,196,14
5133,Employee_5133,134876,644,17
5134,Employee_5134,107054,970,20
5135,Employee_5135,70949,254,2
5136,Employee_5136,62547,1000,10
5137,Employee_5137,121882,731,3
5138,Employee_5138,108136,335,7
5139,Employee_5139,104619,552,7
5140,Employee_5140,101842,501,1
5141,Employee_5141,134803,989,8
5142,Employee_5142,141858,899,1
5143,Employee_5143,66990,254,8
5144,Employee_5144,56193,513,14
5145,Employee_5145,70109,706,14
5146,Employee_5146,59233,241,2
5147,Employee_5147,121730,148,8
5148,Employee_5148,74510,709,19
5149,Employee_5149,41306,298,10
5150,Employee_5150,43849,756,7
5151,Employee_5151,52360,849,13
5152,Employee_5152,134767,619,15
5153,Employee_5153,85800,452,11
5154,Employee_5154,76963,392,14
5155,Employee_5155,94330,211,11
5156,Employee_5156,91707,667,2
5157,Employee_5157,58689,537,2
5158,Employee_5158,69084,593,12
5159,Employee_5159,80387,594,15
5160,Employee_5160,114816,130,17
5161,Employee_5161,42642,328,14
5162,Employee_5162,82137,611,16
5163,Employee_5163,119832,255,8
5164,Employee_5164,95561,478,17
5165,Employee_5165,102260,560,5
5166,Employee_5166,55438,912,12
5167,Employee_5167,88442,62,6
5168,Employee_5168,143061,310,18
5169,Employee_5169,42994,406,5
5170,Employee_5170,139575,801,6
5171,Employee_5171,41813,104,9
5172,Employee_5172,133027,616,15
5173,Employee_5173,124381,836,10
5174,Employee_5174,95276,14,17
5175,Employee_5175,81243,686,19
5176,Employee_5176,102912,258,12
5177,Employee_5177,100272,722,9
5178,Employee_5178,142700,411,15
5179,Employee_5179,82051,258,14
5180,Employee_5180,118854,613,1
5181,Employee_5181,122736,259,17
5182,Employee_5182,105618,855,1
5183,Employee_5183,41920,670,13
5184,Employee_5184,146121,44,8
5185,Employee_5185,117219,954,13
5186,Employee_5186,116872,812,16
5187,Employee_5187,121132,762,2
5188,Employee_5188,42093,330,13
5189,Employee_5189,52905,164,18
5190,Employee_5190,64351,192,3
5191,Employee_5191,70981,520,13
5192,Employee_5192,113903,400,19
5193,Employee_5193,110821,373,13
5194,Employee_5194,149200,64,19
5195,Employee_5195,143241,386,4
5196,Employee_5196,122289,494,19
5197,Employee_5197,124021,793,18
5198,Employee_5198,118513,692,6
5199,Employee_5199,59874,414,19
5200,Employee_5200,90931,793,4
5201,Employee_5201,47674,790,4
5202,Employee_5202,90516,29,7
5203,Employee_5203,134574,265,7
5204,Employee_5204,100686,327,16
5205,Employee_5205,134851,491,16
5206,Employee_5206,109212,216,5
5207,Employee_5207,42426,319,15
5208,Employee_5208,130009,917,4
5209,Employee_5209,108498,398,13
5210,Employee_5210,69943,890,19
5211,Employee_5211,106395,104,7
5212,Employee_5212,84816,695,12
5213,Employee_5213,44138,329,9
5214,Employee_5214,140728,659,17
5215,Employee_5215,131176,616,2
5216,Employee_5216,115945,46,16
5217,Employee_5217,44017,598,7
5218,Employee_5218,50451,820,18
5219,Employee_5219,102956,948,7
5220,Employee_5220,133863,640,1
5221,Employee_5221,50278,769,3
5222,Employee_5222,130480,313,11
5223,Employee_5223,83764,146,15
5224,Employee_5224,41134,957,3
5225,Employee_5225,102943,461,13
5226,Employee_5226,135667,583,4
5227,Employee_5227,94318,485,8
5228,Employee_5228,143423,651,4
5229,Employee_5229,143998,409,18
5230,Employee_5230,100128,26,7
5231,Employee_5231,128056,28,11
5232,Employee_5232,61869,270,4
5233,Employee_5233,142468,685,13
5234,Employee_5234,45039,500,9
5235,Employee_5235,61281,252,9
5236,Employee_5236,50442,384,19
5237,Employee_5237,113788,59,3
5238,Employee_5238,67586,106,12
5239,Employee_5239,93053,219,11
5240,Employee_5240,90489,440,20
5241,Employee_5241,123104,770,11
5242,Employee_5242,126346,882,17
5243,Employee_5243,107087,657,14
5244,Employee_5244,52625,563,16
5245,Employee_5245,74397,571,10
5246,Employee_5246,98671,545,4
5247,Employee_5247,131785,95,10
5248,Employee_5248,106897,988,20
5249,Employee_5249,66149,88,12
5250,Employee_5250,100030,827,9
5251,Employee_5251,109906,921,15
5252,Employee_5252,45283,230,9
5253,Employee_5253,47610,967,7
5254,Employee_5254,83326,274,12
5255,Employee_5255,54924,245,20
5256,Employee_5256,116162,110,14
5257,Employee_5257,140297,233,16
5258,Employee_5258,40869,277,19
5259,Employee_5259,137088,476,3
5260,Employee_5260,41014,416,11
5261,Employee_5261,50103,677,20
5262,Employee_5262,122522,127,19
5263,Employee_5263,136007,236,8
5264,Employee_5264,73458,802,20
5265,Employee_5265,130605,618,8
5266,Employee_5266,122409,127,3
5267,Employee_5267,63248,706,10
5268,Employee_5268,129160,850,13
5269,Employee_5269,83516,393,9
5270,Employee_5270,69061,474,6
5271,Employee_5271,64170,654,15
5272,Employee_5272,48024,394,16
5273,Employee_5273,122214,110,5
5274,Employee_5274,143792,89,13
5275,Employee_5275,125947,762,19
5276,Employee_5276,83803,279,2
5277,Employee_5277,59296,332,6
5278,Employee_5278,131829,223,1
5279,Employee_5279,132708,100,15
5280,Employee_5280,126664,131,15
5281,Employee_5281,58257,12,14
5282,Employee_5282,52855,456,7
5283,Employee_5283,125178,440,5
5284,Employee_5284,141121,97,20
5285,Employee_5285,60025,119,16
5286,Employee_5286,44458,292,17
5287,Employee_5287,103610,815,11
5288,Employee_5288,110843,710,15
5289,Employee_5289,147237,,20
5290,Employee_5290,123961,571,16
5291,Employee_5291,89831,249,3
5292,Employee_5292,83427,651,6
5293,Employee_5293,133809,148,13
5294,Employee_5294,78506,394,1
5295,Employee_5295,45668,43,14
5296,Employee_5296,131470,882,2
5297,Employee_5297,87195,697,2
5298,Employee_5298,113233,619,15
5299,Employee_5299,64417,43,18
5300,Employee_5300,121982,77,9
5301,Employee_5301,146133,225,3
5302,Employee_5302,50751,161,4
5303,Employee_5303,86218,792,15
5304,Employee_5304,47352,252,5
5305,Employee_5305,119052,131,20
5306,Employee_5306,128835,447,20
5307,Employee_5307,137493,883,5
5308,Employee_5308,68927,886,10
5309,Employee_5309,81094,473,16
5310,Employee_5310,141948,655,12
5311,Employee_5311,94122,777,14
5312,Employee_5312,69493,108,11
5313,Employee_5313,132247,705,19
5314,Employee_5314,113539,34,6
5315,Employee_5315,71707,466,10
5316,Employee_5316,108814,901,20
5317,Employee_5317,47296,274,3
5318,Employee_5318,65398,186,15
5319,Employee_5319,75842,948,11
5320,Employee_5320,53261,242,2
5321,Employee_5321,116709,263,6
5322,Employee_5322,135985,973,17
5323,Employee_5323,146616,521,18
5324,Employee_5324,96704,962,4
5325,Employee_5325,107173,677,9
5326,Employee_5326,71781,540,10
5327,Employee_5327,53652,782,2
5328,Employee_5328,45103,86,11
5329,Employee_5329,65500,534,11
5330,Employee_5330,140336,209,11
5331,Employee_5331,75529,45,1
5332,Employee_5332,58452,466,14
5333,Employee_5333,89393,539,1
5334,Employee_5334,71174,25,9
5335,Employee_5335,104450,265,1
5336,Employee_5336,75436,174,4
5337,Employee_5337,87406,515,1
5338,Employee_5338,103059,310,19
5339,Employee_5339,55954,321,10
5340,Employee_5340,122722,578,15
5341,Employee_5341,52356,134,20
5342,Employee_5342,138499,54,4
5343,Employee_5343,42187,975,20
5344,Employee_5344,117243,542,14
5345,Employee_5345,75098,585,5
5346,Employee_5346,132471,530,15
5347,Employee_5347,61225,155,15
5348,Employee_5348,43606,848,16
5349,Employee_5349,97620,667,16
5350,Employee_5350,72828,146,4
5351,Employee_5351,66489,484,9
5352,Employee_5352,54387,598,1
5353,Employee_5353,109463,19,5
5354,Employee_5354,111832,268,9
5355,Employee_5355,135980,332,20
5356,Employee_5356,42591,554,5
5357,Employee_5357,88516,906,4
5358,Employee_5358,131683,943,16
5359,Employee_5359,102061,910,2
5360,Employee_5360,144425,400,16
5361,Employee_5361,106736,949,18
5362,Employee_5362,121257,305,2
5363,Employee_5363,101753,27,16
5364,Employee_5364,124774,466,1
5365,Employee_5365,51087,259,16
5366,Employee_5366,70816,533,3
5367,Employee_5367,63408,981,15
5368,Employee_5368,145276,886,11
5369,Employee_5369,40136,100,10
5370,Employee_5370,57413,550,17
5371,Employee_5371,99500,801,4
5372,Employee_5372,124514,352,17
5373,Employee_5373,96358,299,4
5374,Employee_5374,106197,681,19
5375,Employee_5375,140776,295,1
5376,Employee_5376,132789,352,14
5377,Employee_5377,132420,907,11
5378,Employee_5378,72854,129,7
5379,Employee_5379,116240,155,17
5380,Employee_5380,144523,73,4
5381,Employee_5381,130063,341,10
5382,Employee_5382,56322,464,17
5383,Employee_5383,46968,89,4
5384,Employee_5384,67518,578,19
5385,Employee_5385,91925,454,18
5386,Employee_5386,99848,747,17
5387,Employee_5387,133422,711,6
5388,Employee_5388,41700,979,7
5389,Employee_5389,133782,331,6
5390,Employee_5390,141004,738,12
5391,Employee_5391,63199,976,9
5392,Employee_5392,84589,347,18
5393,Employee_5393,72115,232,2
5394,Employee_5394,101934,777,17
5395,Employee_5395,94316,597,1
5396,Employee_5396,45520,101,9
5397,Employee_5397,149814,952,6
5398,Employee_5398,76455,480,2
5399,Employee_5399,126465,213,6
5400,Employee_5400,81605,107,9
5401,Employee_5401,54955,164,3
5402,Employee_5402,84049,972,16
5403,Employee_5403,53917,602,15
5404,Employee_5404,110293,703,12
5405,Employee_5405,118581,334,8
5406,Employee_5406,104925,85,6
5407,Employee_5407,147216,733,3
5408,Employee_5408,110269,874,4
5409,Employee_5409,70954,423,10
5410,Employee_5410,136671,612,14
5411,Employee_5411,112617,737,15
5412,Employee_5412,81458,363,7
5413,Employee_5413,129037,59,7
5414,Employee_5414,61113,481,8
5415,Employee_5415,139977,249,10
5416,Employee_5416,130226,559,19
5417,Employee_5417,83939,116,19
5418,Employee_5418,69345,738,2
5419,Employee_5419,86313,873,15
5420,Employee_5420,132365,914,1
5421,Employee_5421,140598,967,10
5422,Employee_5422,109166,998,6
5423,Employee_5423,87861,544,13
5424,Employee_5424,137406,43,10
5425,Employee_5425,89298,508,12
5426,Employee_5426,87221,987,6
5427,Employee_5427,84942,164,6
5428,Employee_5428,43453,367,1
5429,Employee_5429,142811,856,12
5430,Employee_5430,94935,291,10
5431,Employee_5431,83370,848,14
5432,Employee_5432,143932,855,15
5433,Employee_5433,48328,916,4
5434,Employee_5434,55534,897,1
5435,Employee_5435,125280,798,8
5436,Employee_5436,124925,875,3
5437,Employee_5437,76320,736,14
5438,Employee_5438,89170,285,17
5439,Employee_5439,140546,203,2
5440,Employee_5440,120201,683,15
5441,Employee_5441,143401,523,6
5442,Employee_5442,48640,818,5
5443,Employee_5443,140252,120,14
5444,Employee_5444,131057,944,19
5445,Employee_5445,70049,755,9
5446,Employee_5446,45618,663,8
5447,Employee_5447,142540,663,3
5448,Employee_5448,96053,187,18
5449,Employee_5449,41920,906,8
5450,Employee_5450,83937,12,16
5451,Employee_5451,109724,602,15
5452,Employee_5452,52207,199,15
5453,Employee_5453,105774,585,16
5454,Employee_5454,72972,767,1
5455,Employee_5455,50799,455,10
5456,Employee_5456,111088,447,19
5457,Employee_5457,68916,787,5
5458,Employee_5458,110463,839,18
5459,Employee_5459,133500,840,3
5460,Employee_5460,116700,70,4
5461,Employee_5461,77158,589,4
5462,Employee_5462,124607,795,11
5463,Employee_5463,111696,129,9
5464,Employee_5464,101510,888,1
5465,Employee_5465,98692,42,16
5466,Employee_5466,101744,519,9
5467,Employee_5467,55810,12,11
5468,Employee_5468,45126,724,6
5469,Employee_5469,70009,622,17
5470,Employee_5470,139120,987,12
5471,Employee_5471,130932,802,8
5472,Employee_5472,40192,534,16
5473,Employee_5473,76413,301,5
5474,Employee_5474,52816,765,1
5475,Employee_5475,79082,526,17
5476,Employee_5476,105048,641,8
5477,Employee_5477,90940,572,10
5478,Employee_5478,72130,114,18
5479,Employee_5479,80142,459,15
5480,Employee_5480,76468,831,20
5481,Employee_5481,70698,504,13
5482,Employee_5482,50655,307,10
5483,Employee_5483,87897,931,9
5484,Employee_5484,70075,962,13
5485,Employee_5485,49359,324,3
5486,Employee_5486,142197,578,3
5487,Employee_5487,145115,760,1
5488,Employee_5488,82056,174,2
5489,Employee_5489,91831,850,11
5490,Employee_5490,99191,513,14
5491,Employee_5491,73272,171,10
5492,Employee_5492,148117,996,7
5493,Employee_5493,54671,959,1
5494,Employee_5494,67048,501,7
5495,Employee_5495,116274,976,15
5496,Employee_5496,65963,333,11
5497,Employee_5497,83954,283,6
5498,Employee_5498,112309,474,7
5499,Employee_5499,142120,53,7
5500,Employee_5500,135430,457,1
5501,Employee_5501,40717,578,10
5502,Employee_5502,51676,419,15
5503,Employee_5503,44434,613,8
5504,Employee_5504,89810,631,19
5505,Employee_5505,143361,702,3
5506,Employee_5506,134636,408,15
5507,Employee_5507,44994,981,4
5508,Employee_5508,44234,303,6
5509,Employee_5509,109300,934,10
5510,Employee_5510,83949,558,18
5511,Employee_5511,77405,221,16
5512,Employee_5512,74872,532,18
5513,Employee_5513,82215,157,6
5514,Employee_5514,63185,347,19
5515,Employee_5515,83442,158,17
5516,Employee_5516,91759,888,18
5517,Employee_5517,81153,883,13
5518,Employee_5518,117535,921,7
5519,Employee_5519,142023,234,20
5520,Employee_5520,42581,661,12
5521,Employee_5521,91717,404,2
5522,Employee_5522,42763,256,12
5523,Employee_5523,132910,676,12
5524,Employee_5524,95480,588,4
5525,Employee_5525,78759,596,4
5526,Employee_5526,116067,557,18
5527,Employee_5527,65307,904,16
5528,Employee_5528,136371,912,14
5529,Employee_5529,51064,46,17
5530,Employee_5530,116848,212,17
5531,Employee_5531,77548,478,3
5532,Employee_5532,76945,486,6
5533,Employee_5533,87937,570,13
5534,Employee_5534,46476,565,9
5535,Employee_5535,91756,341,9
5536,Employee_5536,130101,523,8
5537,Employee_5537,42382,703,17
5538,Employee_5538,89683,502,16
5539,Employee_5539,127999,5,16
5540,Employee_5540,85276,820,19
5541,Employee_5541,73402,143,16
5542,Employee_5542,131881,857,14
5543,Employee_5543,66946,260,20
5544,Employee_5544,119698,584,14
5545,Employee_5545,113933,685,14
5546,Employee_5546,62335,231,14
5547,Employee_5547,85095,269,12
5548,Employee_5548,119930,939,6
5549,Employee_5549,67197,446,20
5550,Employee_5550,62010,873,13
5551,Employee_5551,64123,221,16
5552,Employee_5552,127923,51,9
5553,Employee_5553,42890,115,2
5554,Employee_5554,133305,537,3
5555,Employee_5555,149162,564,10
5556,Employee_5556,48026,876,20
5557,Employee_5557,104925,540,2
5558,Employee_5558,108842,18,10
5559,Employee_5559,73665,814,8
5560,Employee_5560,49277,391,17
5561,Employee_5561,82239,790,1
5562,Employee_5562,87664,628,6
5563,Employee_5563,88008,617,7
5564,Employee_5564,54683,418,15
5565,Employee_5565,40670,990,18
5566,Employee_5566,129211,308,9
5567,Employee_5567,57889,738,8
5568,Employee_5568,95612,863,10
5569,Employee_5569,84535,185,4
5570,Employee_5570,118542,260,20
5571,Employee_5571,94319,527,8
5572,Employee_5572,132067,272,1
5573,Employee_5573,61639,159,8
5574,Employee_5574,104712,869,12
5575,Employee_5575,56633,761,15
5576,Employee_5576,74660,223,13
5577,Employee_5577,108975,255,16
5578,Employee_5578,72172,179,18
5579,Employee_5579,99197,19,1
5580,Employee_5580,141158,623,17
5581,Employee_5581,98847,631,16
5582,Employee_5582,51577,705,5
5583,Employee_5583,117299,467,20
5584,Employee_5584,60176,622,10
5585,Employee_5585,84386,209,6
5586,Employee_5586,103972,512,12
5587,Employee_5587,129791,57,10
5588,Employee_5588,81003,92,17
5589,Employee_5589,59996,220,2
5590,Employee_5590,140922,722,19
5591,Employee_5591,126598,939,20
5592,Employee_5592,75931,231,6
5593,Employee_5593,75710,773,13
5594,Employee_5594,74693,363,9
5595,Employee_5595,75740,614,12
5596,Employee_5596,117241,561,18
5597,Employee_5597,148944,373,8
5598,Employee_5598,133583,621,18
5599,Employee_5599,116502,455,2
5600,Employee_5600,57374,87,8
5601,Employee_5601,116674,19,10
5602,Employee_5602,121471,13,9
5603,Employee_5603,85913,132,18
5604,Employee_5604,106025,936,8
5605,Employee_5605,84516,807,19
5606,Employee_5606,127796,33,3
5607,Employee_5607,66069,891,9
5608,Employee_5608,96233,207,13
5609,Employee_5609,124811,812,9
5610,Employee_5610,99049,198,20
5611,Employee_5611,141820,591,12
5612,Employee_5612,79178,582,13
5613,Employee_5613,72821,154,8
5614,Employee_5614,91727,589,15
5615,Employee_5615,100935,77,13
5616,Employee_5616,56999,171,13
5617,Employee_5617,102522,288,17
5618,Employee_5618,78712,544,15
5619,Employee_5619,104551,811,19
5620,Employee_5620,80172,787,3
5621,Employee_5621,73722,878,14
5622,Employee_5622,50625,419,10
5623,Employee_5623,107165,6,17
5624,Employee_5624,116509,159,8
5625,Employee_5625,46859,239,18
5626,Employee_5626,81609,962,12
5627,Employee_5627,83307,422,17
5628,Employee_5628,141582,988,11
5629,Employee_5629,61839,535,9
5630,Employee_5630,67216,725,15
5631,Employee_5631,92953,69,9
5632,Employee_5632,124481,879,12
5633,Employee_5633,100593,215,11
5634,Employee_5634,112075,103,17
5635,Employee_5635,89522,726,6
5636,Employee_5636,139161,53,8
5637,Employee_5637,44886,805,10
5638,Employee_5638,47485,329,15
5639,Employee_5639,71455,847,4
5640,Employee_5640,56767,202,18
5641,Employee_5641,68453,287,11
5642,Employee_5642,116280,44,9
5643,Employee_5643,142638,828,9
5644,Employee_5644,93442,197,8
5645,Employee_5645,91877,215,3
5646,Employee_5646,52226,480,18
5647,Employee_5647,133405,308,14
5648,Employee_5648,62588,895,3
5649,Employee_5649,118976,434,17
5650,Employee_5650,71709,331,4
5651,Employee_5651,87788,695,18
5652,Employee_5652,128031,26,15
5653,Employee_5653,77019,165,19
5654,Employee_5654,84948,317,6
5655,Employee_5655,105133,273,15
